Median_Success_Rate,High School,Total_Instances,Success_Ranks,Corrected_Success_Ranks
21209.5,ÖZEL ADANA FİNAL ANADOLU LİSESİ (ADANA - ÇUKUROVA),8,"[1.242, 5.145, 21.103, 23.646, 26.044, 30.09, 30.913, 31.493]","[1242.0, 5145.0, 21103.0, 23646.0, 26044.0, 30090.0, 30913.0, 31493.0]"
21210.0,ÖZEL GELİŞİM KOLEJİ (İZMİR - MENEMEN),2,"[15.007, 27.413]","[15007.0, 27413.0]"
21212.4,ÖZEL MATBİLİM KOLEJİ ANADOLU LİSESİ (ANKARA - ÇANKAYA),5,"[3.771, 20.156, 21.103, 30.424, 30.608]","[3771.0, 20156.0, 21103.0, 30424.0, 30608.0]"
21214.125,GÜNGÖREN İSTANBUL TİCARET ODASI KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - GÜNGÖREN),8,"[3.689, 11.733, 12.236, 22.314, 25.044, 27.516, 27.956, 39.225]","[3689.0, 11733.0, 12236.0, 22314.0, 25044.0, 27516.0, 27956.0, 39225.0]"
21220.5,MALATYA LİSESİ (MALATYA - BATTALGAZİ),8,"[7.571, 10.901, 18.6, 21.103, 21.168, 27.177, 27.956, 35.288]","[7571.0, 10901.0, 18600.0, 21103.0, 21168.0, 27177.0, 27956.0, 35288.0]"
21221.11111111111,ZONGULDAK BORSA İSTANBUL ANADOLU LİSESİ (ZONGULDAK - MERKEZ),9,"[7.43, 9.627, 17.273, 17.383, 22.581, 23.451, 27.427, 30.469, 35.349]","[7430.0, 9627.0, 17273.0, 17383.0, 22581.0, 23451.0, 27427.0, 30469.0, 35349.0]"
21239.428571428572,AKHİSAR ŞEYH İSA ANADOLU LİSESİ (MANİSA - AKHİSAR),7,"[5.145, 17.383, 17.828, 20.33, 22.161, 31.544, 34.285]","[5145.0, 17383.0, 17828.0, 20330.0, 22161.0, 31544.0, 34285.0]"
21240.428571428572,NAİM ATAKAŞ ANADOLU LİSESİ (HATAY - KIRIKHAN),7,"[10.612, 14.61, 18.131, 21.168, 26.382, 27.311, 30.469]","[10612.0, 14610.0, 18131.0, 21168.0, 26382.0, 27311.0, 30469.0]"
21246.25,ÖZEL GÜRÇAĞ FEN LİSESİ (ANKARA - ÇANKAYA),4,"[2.774, 22.233, 29.065, 30.913]","[2774.0, 22233.0, 29065.0, 30913.0]"
21248.724137931036,CİZRE FEN LİSESİ (ŞIRNAK - CİZRE),29,"[1.763, 5.29, 7.32, 8.071, 8.58, 11.277, 13.176, 16.761, 17.273, 17.31, 18.333, 18.719, 19.077, 20.419, 23.448, 24.461, 26.429, 26.474, 27.177, 27.352, 27.413, 27.909, 28.414, 28.704, 29.19, 31.66, 33.565, 33.854, 36.794]","[1763.0, 5290.0, 7320.0, 8071.0, 8580.0, 11277.0, 13176.0, 16761.0, 17273.0, 17310.0, 18333.0, 18719.0, 19077.0, 20419.0, 23448.0, 24461.0, 26429.0, 26474.0, 27177.0, 27352.0, 27413.0, 27909.0, 28414.0, 28704.0, 29190.0, 31660.0, 33565.0, 33854.0, 36794.0]"
21258.30769230769,ÖZEL SEDAT AKDOĞAN PANCARLI ANADOLU LİSESİ (GAZİANTEP - ŞEHİTKAMİL),13,"[1.242, 1.935, 10.795, 16.846, 18.333, 19.077, 22.575, 23.389, 27.815, 28.342, 30.424, 36.077, 39.508]","[1242.0, 1935.0, 10795.0, 16846.0, 18333.0, 19077.0, 22575.0, 23389.0, 27815.0, 28342.0, 30424.0, 36077.0, 39508.0]"
21262.5,ÖZEL KIZILTEPE SINAV KOLEJİ FEN LİSESİ (MARDİN - KIZILTEPE),2,"[19.077, 23.448]","[19077.0, 23448.0]"
21263.285714285714,ŞÜKRÜ ŞANKAYA ANADOLU LİSESİ (BURSA - OSMANGAZİ),42,"[122.0, 4.886, 5.199, 6.066, 6.639, 6.762, 7.721, 9.627, 10.165, 12.201, 12.683, 13.324, 13.564, 14.089, 15.038, 18.127, 18.907, 19.498, 20.156, 20.419, 22.192, 22.581, 23.323, 23.36, 23.389, 24.589, 25.811, 26.18, 27.595, 30.038, 30.469, 30.608, 30.722, 31.183, 32.334, 32.946, 34.116, 36.271, 36.548, 37.31, 38.057, 38.243]","[122.0, 4886.0, 5199.0, 6066.0, 6639.0, 6762.0, 7721.0, 9627.0, 10165.0, 12201.0, 12683.0, 13324.0, 13564.0, 14089.0, 15038.0, 18127.0, 18907.0, 19498.0, 20156.0, 20419.0, 22192.0, 22581.0, 23323.0, 23360.0, 23389.0, 24589.0, 25811.0, 26180.0, 27595.0, 30038.0, 30469.0, 30608.0, 30722.0, 31183.0, 32334.000000000004, 32946.0, 34116.0, 36271.0, 36548.0, 37310.0, 38057.0, 38243.0]"
21271.625,NİŞANTAŞI NURİ AKIN ANADOLU LİSESİ (İSTANBUL - ŞİŞLİ),32,"[1.008, 2.963, 3.294, 3.356, 6.639, 8.262, 10.165, 11.277, 13.125, 16.371, 17.31, 19.015, 19.569, 20.06, 22.037, 22.192, 22.581, 23.451, 23.517, 23.884, 27.815, 27.956, 29.049, 29.261, 31.383, 31.493, 32.334, 34.643, 35.831, 36.002, 36.649, 38.2]","[1008.0, 2963.0, 3294.0, 3356.0, 6639.0, 8262.0, 10165.0, 11277.0, 13125.0, 16370.999999999998, 17310.0, 19015.0, 19569.0, 20060.0, 22037.0, 22192.0, 22581.0, 23451.0, 23517.0, 23884.0, 27815.0, 27956.0, 29049.0, 29261.0, 31383.0, 31493.0, 32334.000000000004, 34643.0, 35831.0, 36002.0, 36649.0, 38200.0]"
21275.18181818182,ÖZEL GAZİANTEP NESİBE AYDIN FEN LİSESİ (GAZİANTEP - ŞEHİTKAMİL),11,"[3.063, 3.294, 15.684, 15.819, 16.846, 22.575, 23.783, 26.829, 32.995, 34.531, 38.608]","[3063.0, 3294.0, 15684.0, 15819.0, 16846.0, 22575.0, 23783.0, 26829.0, 32995.0, 34531.0, 38608.0]"
21275.714285714286,ÇEAŞ ŞANLIURFA ANADOLU LİSESİ (ŞANLIURFA - HALİLİYE),21,"[7.32, 8.58, 9.627, 9.716, 10.612, 11.277, 14.61, 15.007, 16.846, 18.333, 20.156, 23.284, 23.783, 26.382, 26.474, 29.19, 32.565, 33.565, 34.778, 36.077, 38.608]","[7320.0, 8580.0, 9627.0, 9716.0, 10612.0, 11277.0, 14610.0, 15007.0, 16846.0, 18333.0, 20156.0, 23284.0, 23783.0, 26382.0, 26474.0, 29190.0, 32564.999999999996, 33565.0, 34778.0, 36077.0, 38608.0]"
21278.43137254902,ÇEAS ANADOLU LİSESİ (ADANA - ÇUKUROVA),51,"[1.935, 2.408, 3.294, 3.356, 5.787, 6.762, 8.58, 9.627, 9.716, 10.612, 13.973, 14.61, 14.988, 15.033, 15.038, 15.819, 16.846, 17.018, 17.105, 17.132, 17.273, 17.383, 17.828, 18.333, 20.419, 21.103, 21.168, 21.427, 22.314, 22.575, 23.284, 23.389, 25.78, 26.106, 27.177, 27.311, 27.586, 28.236, 31.519, 31.66, 32.946, 34.037, 34.116, 35.349, 35.36, 35.417, 35.968, 36.077, 37.569, 38.243, 38.608]","[1935.0, 2408.0, 3294.0, 3356.0, 5787.0, 6762.0, 8580.0, 9627.0, 9716.0, 10612.0, 13973.0, 14610.0, 14988.0, 15033.0, 15038.0, 15819.0, 16846.0, 17018.0, 17105.0, 17132.0, 17273.0, 17383.0, 17828.0, 18333.0, 20419.0, 21103.0, 21168.0, 21427.0, 22314.0, 22575.0, 23284.0, 23389.0, 25780.0, 26106.0, 27177.0, 27311.0, 27586.0, 28236.0, 31519.0, 31660.0, 32946.0, 34037.0, 34116.0, 35349.0, 35360.0, 35417.0, 35968.0, 36077.0, 37569.0, 38243.0, 38608.0]"
21287.714285714286,ÖZEL ÇANAKKALE KAMPÜS KOLEJİ FEN LİSESİ (ÇANAKKALE - MERKEZ),7,"[5.29, 11.7, 17.383, 23.451, 25.78, 26.383, 39.027]","[5290.0, 11700.0, 17383.0, 23451.0, 25780.0, 26383.0, 39027.0]"
21290.555555555555,ÖZEL MATEMATİK FEN BİLİMLERİ FEN LİSESİ (SAMSUN - İLKADIM),9,"[3.577, 13.255, 13.487, 15.007, 17.273, 29.182, 30.09, 31.544, 38.2]","[3577.0, 13255.0, 13487.0, 15007.0, 17273.0, 29182.0, 30090.0, 31544.0, 38200.0]"
21293.666666666668,PAŞABAHÇE AHMET FERİT İNAL ANADOLU LİSESİ (İSTANBUL - BEYKOZ),3,"[17.162, 17.273, 29.446]","[17162.0, 17273.0, 29446.0]"
21296.0,ÖZEL SEZİN LİSESİ (İSTANBUL - ÇEKMEKÖY),3,"[945.0, 31.45, 31.493]","[945.0, 31450.0, 31493.0]"
21298.75,ÖZEL ISPARTA DOĞA ANADOLU LİSESİ (ISPARTA - MERKEZ),4,"[10.925, 17.824, 22.161, 34.285]","[10925.0, 17824.0, 22161.0, 34285.0]"
21300.0,ÖZEL ALAŞEHİR BAHÇEŞEHİR KOLEJİ FEN LİSESİ (MANİSA - ALAŞEHİR),4,"[5.29, 14.988, 29.256, 35.666]","[5290.0, 14988.0, 29256.0, 35666.0]"
21312.5,ÖZEL UĞURLU FEN BİLİMLERİ ANADOLU LİSESİ (BURSA - YILDIRIM),2,"[12.201, 30.424]","[12201.0, 30424.0]"
21313.0,ABBAS-SIDIKA ÇALIK ANADOLU LİSESİ (ADANA - ÇUKUROVA),2,"[16.846, 25.78]","[16846.0, 25780.0]"
21319.0,ÖZEL İDEAL BEŞGEN ANADOLU LİSESİ (ANKARA - ÇANKAYA),4,"[2.681, 12.342, 30.795, 39.458]","[2681.0, 12342.0, 30795.0, 39458.0]"
21326.5,POLATLI TOBB FEN LİSESİ (ANKARA - POLATLI),18,"[6.31, 8.58, 13.25, 14.988, 15.007, 15.038, 17.824, 18.907, 19.32, 20.156, 21.168, 23.451, 24.094, 30.038, 30.608, 33.097, 35.968, 36.073]","[6310.0, 8580.0, 13250.0, 14988.0, 15007.0, 15038.0, 17824.0, 18907.0, 19320.0, 20156.0, 21168.0, 23451.0, 24094.0, 30038.0, 30608.0, 33097.0, 35968.0, 36073.0]"
21327.48,SAMİHA AYVERDİ ANADOLU LİSESİ (İSTANBUL - ZEYTİNBURNU),25,"[2.963, 5.361, 7.43, 8.071, 10.165, 11.277, 12.236, 13.125, 15.684, 16.371, 17.488, 18.127, 22.581, 23.783, 23.884, 24.589, 26.792, 27.956, 31.383, 32.348, 33.408, 35.831, 36.002, 38.057, 38.275]","[2963.0, 5361.0, 7430.0, 8071.0, 10165.0, 11277.0, 12236.0, 13125.0, 15684.0, 16370.999999999998, 17488.0, 18127.0, 22581.0, 23783.0, 23884.0, 24589.0, 26792.0, 27956.0, 31383.0, 32348.0, 33408.0, 35831.0, 36002.0, 38057.0, 38275.0]"
21329.85714285714,MEHMET HADİ KAHRAMAN FEN LİSESİ (MARDİN - KIZILTEPE),21,"[5.145, 5.29, 5.946, 7.571, 8.58, 13.324, 14.61, 17.273, 17.383, 20.037, 22.085, 26.382, 26.474, 27.177, 27.909, 28.414, 29.19, 34.285, 34.778, 36.794, 39.28]","[5145.0, 5290.0, 5946.0, 7571.0, 8580.0, 13324.0, 14610.0, 17273.0, 17383.0, 20037.0, 22085.0, 26382.0, 26474.0, 27177.0, 27909.0, 28414.0, 29190.0, 34285.0, 34778.0, 36794.0, 39280.0]"
21338.0,TED MERSİN KOLEJİ ÖZEL LİSESİ (MERSİN - ERDEMLİ),3,"[14.61, 23.36, 26.044]","[14610.0, 23360.0, 26044.0]"
21339.5,MEHMET BAYDAR ANADOLU LİSESİ (İSTANBUL - AVCILAR),4,"[9.162, 16.552, 28.1, 31.544]","[9162.0, 16552.0, 28100.0, 31544.0]"
21345.933333333334,ENERJİSA BANDIRMA FEN LİSESİ (BALIKESİR - BANDIRMA),30,"[758.0, 2.408, 5.947, 7.32, 8.917, 12.683, 14.61, 15.038, 15.094, 17.942, 19.705, 21.168, 22.581, 23.36, 23.451, 23.457, 23.884, 24.51, 24.589, 26.044, 26.18, 26.805, 27.034, 28.1, 31.183, 31.493, 32.79, 33.211, 34.285, 35.831]","[758.0, 2408.0, 5947.0, 7320.0, 8917.0, 12683.0, 14610.0, 15038.0, 15094.0, 17942.0, 19705.0, 21168.0, 22581.0, 23360.0, 23451.0, 23457.0, 23884.0, 24510.0, 24589.0, 26044.0, 26180.0, 26805.0, 27034.0, 28100.0, 31183.0, 31493.0, 32790.0, 33211.0, 34285.0, 35831.0]"
21348.0,ÖZEL GELECEK EGEFEN ANADOLU LİSESİ (AYDIN - EFELER),15,"[6.31, 7.32, 7.43, 12.683, 17.273, 19.442, 20.33, 22.125, 22.161, 27.034, 27.427, 30.608, 31.183, 34.116, 34.778]","[6310.0, 7320.0, 7430.0, 12683.0, 17273.0, 19442.0, 20330.0, 22125.0, 22161.0, 27034.0, 27427.0, 30608.0, 31183.0, 34116.0, 34778.0]"
21364.714285714286,TOSYA FEN LİSESİ (KASTAMONU - TOSYA),7,"[3.294, 9.627, 12.342, 26.18, 29.049, 32.79, 36.271]","[3294.0, 9627.0, 12342.0, 26180.0, 29049.0, 32790.0, 36271.0]"
21408.5,MEHMET ERDOĞAN ANADOLU LİSESİ (MUĞLA - FETHİYE),2,"[14.988, 27.829]","[14988.0, 27829.0]"
21417.941176470587,ÖZEL SELÇUKLU YÖNTEM FEN LİSESİ (KONYA - SELÇUKLU),17,"[1.935, 3.577, 5.947, 9.627, 13.25, 17.824, 18.333, 20.419, 23.884, 24.461, 25.361, 28.342, 30.795, 32.565, 32.79, 35.968, 39.027]","[1935.0, 3577.0, 5947.0, 9627.0, 13250.0, 17824.0, 18333.0, 20419.0, 23884.0, 24461.0, 25361.0, 28342.0, 30795.0, 32564.999999999996, 32790.0, 35968.0, 39027.0]"
21427.0,FATİH ŞEHİT MUHAMMED DEMİR ANADOLU LİSESİ (SİVAS - MERKEZ),1,[21.427],[21427.0]
21427.0,KATİP ÇELEBİ ANADOLU LİSESİ (ANKARA - KEÇİÖREN),1,[21.427],[21427.0]
21427.0,FEVZİ ÇAKMAK ANADOLU LİSESİ (KAYSERİ - KOCASİNAN),1,[21.427],[21427.0]
21427.0,ÖZEL SEÇKİN BİLİM KOLEJİ ANADOLU LİSESİ (ORDU - ALTINORDU),1,[21.427],[21427.0]
21427.0,AHMED İSLAMOĞLU ANADOLU İMAM HATİP LİSESİ (KAYSERİ - DEVELİ),1,[21.427],[21427.0]
21427.0,AVUKAT AHMET ULUCAN KIZ ANADOLU İMAM HATİP LİSESİ (KAYSERİ - MELİKGAZİ),1,[21.427],[21427.0]
21427.0,CEBELİBEREKET ANADOLU LİSESİ (OSMANİYE - MERKEZ),1,[21.427],[21427.0]
21427.0,ÖZEL TESİR ANADOLU LİSESİ (MALATYA - YEŞİLYURT),1,[21.427],[21427.0]
21435.882352941175,GEDİZ FEN LİSESİ (KÜTAHYA - GEDİZ),17,"[1.288, 6.579, 7.32, 10.795, 17.824, 18.333, 18.907, 20.419, 22.161, 24.094, 26.18, 28.236, 28.704, 29.719, 31.183, 35.666, 37.002]","[1288.0, 6579.0, 7320.0, 10795.0, 17824.0, 18333.0, 18907.0, 20419.0, 22161.0, 24094.0, 26180.0, 28236.0, 28704.0, 29719.0, 31183.0, 35666.0, 37002.0]"
21451.333333333332,ÖZEL İSTEK ÇANAKKALE BİNDOKUZYÜZONBEŞ FEN LİSESİ (ÇANAKKALE - MERKEZ),6,"[4.377, 15.038, 18.6, 27.75, 31.45, 31.493]","[4377.0, 15038.0, 18600.0, 27750.0, 31450.0, 31493.0]"
21452.25,ÖZEL ŞAFAK ÖNCÜ KOLEJİ FEN LİSESİ (UŞAK - MERKEZ),4,"[4.686, 14.988, 30.469, 35.666]","[4686.0, 14988.0, 30469.0, 35666.0]"
21460.44827586207,ABDÜLHAMİD HAN FEN LİSESİ (AKSARAY - MERKEZ),29,"[5.145, 5.199, 5.947, 7.571, 8.071, 8.58, 9.716, 10.165, 13.25, 13.255, 13.973, 19.32, 20.419, 21.427, 22.161, 23.451, 24.13, 25.654, 25.986, 27.586, 28.342, 30.469, 33.863, 34.037, 34.285, 35.288, 36.548, 39.123, 39.392]","[5145.0, 5199.0, 5947.0, 7571.0, 8071.0, 8580.0, 9716.0, 10165.0, 13250.0, 13255.0, 13973.0, 19320.0, 20419.0, 21427.0, 22161.0, 23451.0, 24130.0, 25654.0, 25986.0, 27586.0, 28342.0, 30469.0, 33863.0, 34037.0, 34285.0, 35288.0, 36548.0, 39123.0, 39392.0]"
21463.409090909092,TERME FEN LİSESİ (SAMSUN - TERME),22,"[286.0, 2.963, 5.145, 7.296, 8.201, 11.535, 12.342, 13.973, 17.071, 20.156, 23.517, 23.783, 25.811, 26.345, 27.516, 30.038, 31.544, 34.531, 36.271, 36.548, 38.2, 39.123]","[286.0, 2963.0, 5145.0, 7296.0, 8201.0, 11535.0, 12342.0, 13973.0, 17071.0, 20156.0, 23517.0, 23783.0, 25811.0, 26345.0, 27516.0, 30038.0, 31544.0, 34531.0, 36271.0, 36548.0, 38200.0, 39123.0]"
21497.8,ÖZEL KOCAELİ SİMYA FEN LİSESİ (KOCAELİ - KÖRFEZ),5,"[6.762, 13.176, 26.805, 27.956, 32.79]","[6762.0, 13176.0, 26805.0, 27956.0, 32790.0]"
21500.25,BEŞİKTAŞ ANADOLU LİSESİ (İSTANBUL - BEŞİKTAŞ),12,"[7.43, 13.177, 13.746, 14.398, 16.089, 24.51, 25.678, 26.383, 27.815, 27.956, 29.719, 31.102]","[7430.0, 13177.0, 13746.0, 14398.0, 16088.999999999998, 24510.0, 25678.0, 26383.0, 27815.0, 27956.0, 29719.0, 31102.0]"
21511.25,BORSA İSTANBUL İSLAHİYE FEN LİSESİ (GAZİANTEP - İSLAHİYE),16,"[2.774, 5.145, 10.612, 12.558, 13.25, 14.136, 16.846, 19.498, 26.429, 28.704, 29.049, 30.608, 31.66, 32.716, 34.778, 35.417]","[2774.0, 5145.0, 10612.0, 12558.0, 13250.0, 14136.0, 16846.0, 19498.0, 26429.0, 28704.0, 29049.0, 30608.0, 31660.0, 32716.0, 34778.0, 35417.0]"
21513.0,ÖZEL BERGAMA DOĞA FEN LİSESİ (İZMİR - BERGAMA),2,"[19.569, 23.457]","[19569.0, 23457.0]"
21518.5,ÖZEL BOLU BAHÇEŞEHİR KOLEJİ ANADOLU LİSESİ (BOLU - MERKEZ),2,"[18.907, 24.13]","[18907.0, 24130.0]"
21522.0625,MALTEPE FEN LİSESİ (İSTANBUL - MALTEPE),32,"[4.035, 4.886, 4.91, 6.639, 7.32, 9.162, 9.589, 11.277, 12.236, 13.125, 13.176, 17.383, 18.6, 20.156, 22.581, 23.352, 23.36, 23.884, 24.264, 26.044, 26.18, 27.165, 27.829, 29.446, 31.102, 32.688, 33.408, 35.472, 35.652, 37.31, 38.232, 38.243]","[4035.0, 4886.0, 4910.0, 6639.0, 7320.0, 9162.0, 9589.0, 11277.0, 12236.0, 13125.0, 13176.0, 17383.0, 18600.0, 20156.0, 22581.0, 23352.0, 23360.0, 23884.0, 24264.0, 26044.0, 26180.0, 27165.0, 27829.0, 29446.0, 31102.0, 32688.000000000004, 33408.0, 35472.0, 35652.0, 37310.0, 38232.0, 38243.0]"
21524.473684210527,KAHTA BORSA İSTANBUL FEN LİSESİ (ADIYAMAN - KAHTA),19,"[3.294, 7.571, 9.627, 9.716, 10.612, 13.324, 16.846, 19.077, 21.168, 21.427, 22.581, 23.284, 27.165, 27.177, 28.704, 34.037, 36.073, 38.057, 39.225]","[3294.0, 7571.0, 9627.0, 9716.0, 10612.0, 13324.0, 16846.0, 19077.0, 21168.0, 21427.0, 22581.0, 23284.0, 27165.0, 27177.0, 28704.0, 34037.0, 36073.0, 38057.0, 39225.0]"
21532.75,TED BURSA ÖZEL KOLEJİ (BURSA - MUDANYA),4,"[9.025, 15.359, 27.815, 33.932]","[9025.0, 15359.0, 27815.0, 33932.0]"
21534.0,ÖZEL ÜMRANİYE NAZMİ ARIKAN FEN BİLİMLERİ ANADOLU LİSESİ (İSTANBUL - ÜMRANİYE),1,[21.534],[21534.0]
21540.0,ÖZEL YENİ YOL ANADOLU LİSESİ (ESKİŞEHİR - TEPEBAŞI),8,"[3.035, 3.577, 7.43, 25.654, 27.75, 31.383, 34.285, 39.206]","[3035.0, 3577.0, 7430.0, 25654.0, 27750.0, 31383.0, 34285.0, 39206.0]"
21541.333333333332,ÖZEL BORNOVA ANADOLU LİSESİ (İZMİR - BORNOVA),6,"[4.27, 10.321, 17.828, 26.044, 32.946, 37.839]","[4270.0, 10321.0, 17828.0, 26044.0, 32946.0, 37839.0]"
21552.375,ÖZEL EDİRNE TED KOLEJİ ANADOLU LİSESİ (EDİRNE - MERKEZ),8,"[3.689, 15.007, 18.6, 21.103, 23.323, 25.811, 26.829, 38.057]","[3689.0, 15007.0, 18600.0, 21103.0, 23323.0, 25811.0, 26829.0, 38057.0]"
21555.302325581397,İÇEL ANADOLU LİSESİ (MERSİN - MEZİTLİ),43,"[1.242, 2.826, 4.686, 5.145, 7.32, 8.201, 9.716, 10.165, 11.733, 13.25, 14.61, 15.033, 16.846, 17.132, 17.383, 18.333, 18.662, 19.498, 20.419, 22.085, 23.272, 23.284, 25.654, 25.722, 25.78, 26.345, 26.805, 27.177, 27.311, 27.413, 28.1, 28.236, 29.065, 29.446, 30.424, 30.608, 31.66, 32.334, 32.946, 33.565, 34.116, 34.778, 38.552]","[1242.0, 2826.0, 4686.0, 5145.0, 7320.0, 8201.0, 9716.0, 10165.0, 11733.0, 13250.0, 14610.0, 15033.0, 16846.0, 17132.0, 17383.0, 18333.0, 18662.0, 19498.0, 20419.0, 22085.0, 23272.0, 23284.0, 25654.0, 25722.0, 25780.0, 26345.0, 26805.0, 27177.0, 27311.0, 27413.0, 28100.0, 28236.0, 29065.0, 29446.0, 30424.0, 30608.0, 31660.0, 32334.000000000004, 32946.0, 33565.0, 34116.0, 34778.0, 38552.0]"
21558.25,EDİRNE LİSESİ (EDİRNE - MERKEZ),8,"[10.901, 11.733, 12.286, 20.06, 24.589, 27.413, 27.427, 38.057]","[10901.0, 11733.0, 12286.0, 20060.0, 24589.0, 27413.0, 27427.0, 38057.0]"
21570.777777777777,SEYHAN DANİŞMENT GAZİ ANADOLU LİSESİ (ADANA - SEYHAN),9,"[1.288, 12.236, 15.033, 17.132, 25.78, 27.177, 28.414, 31.66, 35.417]","[1288.0, 12236.0, 15033.0, 17132.0, 25780.0, 27177.0, 28414.0, 31660.0, 35417.0]"
21582.75,ŞEHİT YILMAZ ERCAN KIZ ANADOLU İMAM HATİP LİSESİ (SAKARYA - SERDİVAN),8,"[5.787, 11.277, 20.156, 22.161, 23.451, 27.165, 27.586, 35.079]","[5787.0, 11277.0, 20156.0, 22161.0, 23451.0, 27165.0, 27586.0, 35079.0]"
21584.75,ÖZEL FETHİYE AKADEMİ FEN LİSESİ (MUĞLA - FETHİYE),4,"[7.42, 24.461, 26.044, 28.414]","[7420.0, 24461.0, 26044.0, 28414.0]"
21596.0,ÖZEL DOĞUBAYAZIT BAHÇEŞEHİR ANADOLU LİSESİ (AĞRI - DOĞUBAYAZIT),2,"[9.627, 33.565]","[9627.0, 33565.0]"
21603.153846153848,ÖZEL ÇANAKKALE BAŞARI FEN LİSESİ (ÇANAKKALE - MERKEZ),13,"[1.242, 5.145, 6.762, 16.552, 17.105, 23.457, 23.884, 24.51, 26.18, 28.342, 34.531, 34.888, 38.243]","[1242.0, 5145.0, 6762.0, 16552.0, 17105.0, 23457.0, 23884.0, 24510.0, 26180.0, 28342.0, 34531.0, 34888.0, 38243.0]"
21605.25,ÖZEL SULAR ANADOLU LİSESİ (ADANA - SEYHAN),4,"[6.639, 8.58, 34.2, 37.002]","[6639.0, 8580.0, 34200.0, 37002.0]"
21611.5,ÖZEL BANDIRMA BİREY FEN LİSESİ (BALIKESİR - BANDIRMA),4,"[2.963, 6.399, 38.057, 39.027]","[2963.0, 6399.0, 38057.0, 39027.0]"
21623.79069767442,ADEM-TOLUNAY ANADOLU LİSESİ (ANTALYA - MURATPAŞA),43,"[3.659, 4.91, 5.199, 7.43, 8.58, 9.162, 9.716, 10.165, 12.683, 14.988, 15.007, 15.094, 17.132, 17.31, 17.383, 17.824, 19.32, 19.442, 19.498, 20.06, 20.962, 21.103, 21.427, 22.085, 22.581, 23.451, 25.361, 25.811, 27.034, 27.146, 29.049, 29.065, 29.333, 31.577, 32.334, 32.688, 32.946, 34.285, 34.888, 35.349, 35.495, 35.496, 35.795]","[3659.0, 4910.0, 5199.0, 7430.0, 8580.0, 9162.0, 9716.0, 10165.0, 12683.0, 14988.0, 15007.0, 15094.0, 17132.0, 17310.0, 17383.0, 17824.0, 19320.0, 19442.0, 19498.0, 20060.0, 20962.0, 21103.0, 21427.0, 22085.0, 22581.0, 23451.0, 25361.0, 25811.0, 27034.0, 27146.0, 29049.0, 29065.0, 29333.0, 31577.0, 32334.000000000004, 32688.000000000004, 32946.0, 34285.0, 34888.0, 35349.0, 35495.0, 35496.0, 35795.0]"
21627.4,MEVLANA ANADOLU LİSESİ (BATMAN - MERKEZ),5,"[7.32, 17.824, 20.037, 23.448, 39.508]","[7320.0, 17824.0, 20037.0, 23448.0, 39508.0]"
21634.583333333332,İSKENDERUN CUMHURİYET ANADOLU LİSESİ (HATAY - İSKENDERUN),12,"[5.29, 6.205, 13.564, 14.61, 16.846, 22.575, 23.451, 28.704, 29.704, 31.66, 32.228, 34.778]","[5290.0, 6205.0, 13564.0, 14610.0, 16846.0, 22575.0, 23451.0, 28704.0, 29704.0, 31660.0, 32228.0, 34778.0]"
21639.5,FUAT SEZGİN ANADOLU İMAM HATİP LİSESİ (İSTANBUL - SULTANBEYLİ),2,"[14.089, 29.19]","[14089.0, 29190.0]"
21643.333333333332,ÖZEL ÇAMLICA MODERN BİLİMLER AKADEMİSİ FEN LİSESİ (İSTANBUL - ÜSKÜDAR),3,"[17.132, 23.884, 23.914]","[17132.0, 23884.0, 23914.0]"
21651.333333333332,ÖZEL ERCİYES ANADOLU LİSESİ (KAYSERİ - TALAS),6,"[5.145, 10.165, 25.654, 25.811, 26.345, 36.788]","[5145.0, 10165.0, 25654.0, 25811.0, 26345.0, 36788.0]"
21665.0,TÜRK EĞİTİM VAKFI ÖZEL İNANÇ TÜRKEŞ LİSESİ (KOCAELİ - GEBZE),2,"[14.988, 28.342]","[14988.0, 28342.0]"
21672.666666666668,ODTÜ GELİŞTİRME VAKFI ÖZEL MERSİN ANADOLU LİSESİ (MERSİN - TOROSLAR),3,"[2.408, 23.583, 39.027]","[2408.0, 23583.0, 39027.0]"
21672.689655172413,İSTİKLAL MAKZUME ANADOLU LİSESİ (HATAY - İSKENDERUN),29,"[3.577, 4.686, 5.946, 8.58, 9.627, 10.612, 12.531, 15.038, 17.132, 20.06, 20.419, 21.103, 21.168, 21.427, 22.085, 23.272, 23.389, 25.654, 25.78, 26.429, 28.1, 28.342, 30.608, 31.66, 32.716, 33.565, 34.037, 34.888, 36.077]","[3577.0, 4686.0, 5946.0, 8580.0, 9627.0, 10612.0, 12531.0, 15038.0, 17132.0, 20060.0, 20419.0, 21103.0, 21168.0, 21427.0, 22085.0, 23272.0, 23389.0, 25654.0, 25780.0, 26429.0, 28100.0, 28342.0, 30608.0, 31660.0, 32716.0, 33565.0, 34037.0, 34888.0, 36077.0]"
21674.333333333332,ÖZEL MÜRÜVVET EVYAP FEN LİSESİ (İSTANBUL - SARIYER),3,"[122.0, 31.493, 33.408]","[122.0, 31493.0, 33408.0]"
